modulo;arquivo_origem;data_extracao;id_compra;id_compra_item;numero_item;tipo_material_servico;codigo_item_catalogo;descricao_simples;descricao_detalhada;quantidade;unidade_medida;valor_estimado_item;valor_homologado_item;valor_unitario_resultado;valor_total_resultado;menor_lance;valor_negociado;situacao_item;tem_resultado;fornecedor_vencedor_cnpj;fornecedor_vencedor_nome;beneficio;criterio_julgamento;decreto7174;sustentavel;data_encerramento;data_adjudicacao;data_homologacao;data_resultado;data_inclusao_pncp;data_atualizacao_pncp;data_alteracao
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500002;00002;Material;472187;Adesivo conexão hidráulica;ADESIVO CONEXÃO HIDRÁULICA, COMPOSIÇÃO ACETONAS, RESINA DE PVC, FORMALDEÍDOS,PRAZO VALIDADE 1 ANO APÓS FABRICAÇÃO, CARACTERÍSTICAS ADICIONAIS COM PINCELAPLICADOR;100.0;Frasco 175,00 G;36,54;9,20;9,20;920,00;;;Homologado;Sim;51659136000149;SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500019;00019;Material;215182;Facão;FACÃO, MATERIAL LÂMINA AÇO, MATERIAL CABO MADEIRA, COMPRIMENTO 16 POL, TIPOPARA MATO;52.0;Unidade;48,25;17,86;17,86;928,72;;;Homologado;Sim;54793517000104;MAX-FER TOOLS COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500074;00074;Material;378137;Vaso;VASO, MATERIAL PLÁSTICO, CAPACIDADE 11,50 L, COR PRETA, DIÂMETRO EXTERNO 30 CM, ALTURA 26 CM, TIPO COM FURO, CARACTERÍSTICAS ADICIONAIS SEM PRATO;1263.0;Unidade;17,49;17,47;17,47;22064,61;;;Homologado;Sim;38972458000185;EBENEZER PRESTADORA DE SERVICOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500046;00046;Material;283639;Madeira construção;MADEIRA CONSTRUÇÃO, TIPO MADEIRA PEROBA DO CAMPO, FORMATO CAIBRO, LARGURA 60MM, ESPESSURA 50 MM, ACABAMENTO SEM TRATAMENTO;280.0;Unidade;72,19;72,00;72,00;20160,00;;;Homologado;Sim;35565446000148;JS DA SILVA COMERCIO E SERVICOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500004;00004;Material;458874;Barra aço;BARRA AÇO, FORMATO SEÇÃO REDONDO, BITOLA 3/8 POL, COMPRIMENTO 1 M,CARACTERÍSTICAS ADICIONAIS COM ROSCA, MATERIAL AÇO INOXIDÁVEL AISI 304;120.0;Unidade;26,85;16,19;16,19;1942,80;;;Homologado;Sim;11175931000147;MASTERFER COMERCIO DE FERRAGENS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500036;00036;Material;604871;Mangueira;MANGUEIRA, MATERIAL POLIPROPILENO, COMPRIMENTO 100 M, CARACTERÍSTICASADICIONAIS PRESSÃO MINIMA DE TRABALHO 800 KPA, PRESSÃO, DIÂMETRO EXTERNO 8 MM,APLICAÇÃO PARA AR COMPRIMIDO;35.0;Unidade;222,09;220,99;220,99;7734,65;;;Homologado;Sim;51659136000149;SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902412025_pncp_p1.json;2026-03-26 08:35:47;15813205902412025;1581320590241202500009;00009;Material;280695;Canivete;CANIVETE, MATERIAL ESTRUTURA AÇO INOXIDÁVEL TEMPERADO, MATERIAL LÂMINA AÇOINOXIDÁVEL, TIPO LÂMINA LISA, COMPRIMENTO 7 CM, PESO 110 G, APLICAÇÃO ENXERTIA;98.0;Unidade;85,78;32,99;32,99;3233,02;;;Homologado;Sim;38972458000185;EBENEZER PRESTADORA DE SERVICOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;04/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500086;00086;Material;486231;Equipamentos diversos para serviços profissionais;EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS, PADRÃO DIGITAL, PORTÁTIL,CARACTERÍSTICAS ADICIONAIS 2 GRAU DE PROTEçãO IP68, FAIXAS DE 0-1 PPM, RESOLUÇÃ, USO 1 COM CONECTIVIDADE BLUETOOTH, TIPO 2 MEDIDOR CONCENTRAÇÃO DE OZONIO;3.0;Unidade;3809,51;3809,00;3809,00;11427,00;;;Homologado;Sim;48340933000154;ORIGEM COMERCIO E SOLUCOES INTEGRADAS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500065;00065;Material;627748;Modelo Anatômico Para Fins Didáticos;MODELO ANATÔMICO PARA FINS DIDÁTICOS, TIPO 1 ANATOMIA DE UM PORCO, ADULTO,MACHO, MATERIAL RESINA PLÁSTICA, TAMANHO 43 X36 X 20 CM, APLICAÇÃO AULAPRÁTICA, COMPONENTES ANIMAL INTEIRO, SAGITAL COM ESTRUTURA ANATÔMICA, OUTROSCOMPONENTES CABEÇA, TÓRAX, ABDÔMEN, ÓRGÃOS INTERNOS REMOVÍVEI S, ACESSÓRIOSCOM BASE;4.0;Unidade;2187,46;2029,00;2029,00;8116,00;;;Homologado;Sim;13533610000100;WEBLABOR SAO PAULO MATERIAIS DIDATICOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500062;00062;Material;623487;Modelo anatômico para fins didáticos;MODELO ANATÔMICO PARA FINS DIDÁTICOS, TIPO 1 MODELO ANATÔMICO DE UMA FÊMEABOVINA, MATERIAL RESINA PLÁSTICA, TAMANHO 85 X 54 X 28 CM, APLICAÇÃO AULAPRÁTICA, COMPONENTES 2 PARTES, ANATOMIA EXTERNA, SISTEMA MUSCULAR, OUTROSCOMPONENTES 15 PEÇAS DESMONTAVEIS, COMPONENTE ADICIONAL SECÇÃO SAGITAL,ACESSÓRIOS COM SUPORTE;4.0;Unidade;1865,12;1865,00;1865,00;7460,00;;;Homologado;Sim;49649839000144;MWV DISTRIBUIDORA LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500068;00068;Material;445371;Material veterinário;MATERIAL VETERINÁRIO PARA SAÚDE ANIMAL, TIPO SERINGA AUTOMÁTICA, TIPO PISTOLA,MATERIAL LATÃO CROMADO, COMPONENTE 1 C/ DOSADOR, TUBO DE VIDRO, COMPONENTE 2MALETA, CAPACIDADE CAPACIDADE 50 ML;4.0;Unidade;342,03;342,00;342,00;1368,00;;;Homologado;Sim;49649839000144;MWV DISTRIBUIDORA LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500067;00067;Material;227218;Peagômetro;PEAGÂMETRO, TIPO PORTÁTIL, TIPO ALIMENTAÇÃO ELETRICIDADE, CARGA ELÉTRICAMÁXIMA 1.999 MV, FAIXA TEMPERATURA LÍQUIDOS 0 A 100 °C, LARGURA 300 MM, ALTURA67 MM, PROFUNDIDADE 262 MM, PESO 600 G, TENSÃO ALIMENTAÇÃO 117/220 V, FAIXAMEDIÇÃO-2,000 A 16,000 PH, RESOLUÇÃO 0,1 MV, PRECISÃO-0,2 A 0,2 MV,COMPENSAÇÃO TEMPERATURA 0 A 100°C (AUTOMÁTICA)/25°C (FIXA), ACESSÓRIOSELETRODO COMBINADO PH/SONDA TEMPERATURA/, OPCIONAIS SOLUÇÃO TAMPÃO PH4/PH7/PH9/SOLUÇÃO REGENERAÇÃO, APLICAÇÃO MEDIÇÃO PH, CARACTERÍSTICAS ADICIONAISDIGITAL/SAÍDA SERIAL CONEXAÇÃO IMPRESSORA SERIAL;17.0;Unidade;1947,98;1849,99;1849,99;31449,83;;;Homologado;Sim;53211921000160;CAIAN LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500061;00061;Material;627752;Modelo Anatômico Para Fins Didáticos;MODELO ANATÔMICO PARA FINS DIDÁTICOS, TIPO 1 ANATOMIA DE GALINHA, ADULTA,MATERIAL RESINA PLÁSTICA, TAMANHO 43 X36 X 20 CM, APLICAÇÃO AULA PRÁTICA,COMPONENTES ANIMAL INTEIRO, SAGITAL COM ESTRUTURA ANATÔMICA, OUTROSCOMPONENTES CABEÇA, TÓRAX, ABDÔMEN, ÓRGÃOS INTERNOS REMOVÍVEI S, ACESSÓRIOSCOM BASE;4.0;Unidade;699,43;695,00;695,00;2780,00;;;Homologado;Sim;36957099000161;C O M TECNOLOGIA HOSPITALAR E ODONTOLOGICA LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500077;00077;Material;434296;Termohigrômetro;TERMOHIGRÔMETRO, TIPO DIGITAL, FAIXA TEMPERATURA-50 A 70 °C, FAIXA MEDIÇÃOHUMIDADE RELATIVA 20 A 90 PER, RESOLUÇÃO 1% °C, CARACTERÍSTICAS ADICIONAISPORTÁTIL/3 LEITURAS SIMULTÂNEAS;30.0;Unidade;75,05;40,55;40,55;1216,50;;;Homologado;Sim;34514779000185;INSTRULABOR LICITACAO LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500076;00076;Material;615087;Medidor umidade;MEDIDOR UMIDADE, FAIXA MEDIÇÃO: 0 A 1000 MBAR., TIPO: TENSIOMETRO ANALÓLIGO , TAMANHO DA HASTE: 90 CM, CARACTERÍSTICAS ADICIONAIS: CÁPSULA DE PORCELANA , COMPONENTES ADICIONAIS: VACUÔMETRO DE CAIXA EXTERNA EM AÇO INOXIDÁVEL , APLICAÇÃO: MEDIÇÃO UMIDADE DE SOLOS;20.0;Unidade;367,83;;;;;;Fracassado;;;;Participação exclusiva para ME/EPP;Menor preço;;;;;;;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500060;00060;Material;388160;Paquímetro digital;PAQUÍMETRO DIGITAL, MATERIAL AÇO INOXIDÁVEL TEMPERADO ALTA RESISTÊNCIA,RESOLUÇÃO 0,01 MM, PRECISÃO +/- 0,05 MM, LEITURA 6 MM, CARACTERÍSTICASADICIONAIS INDICAÇÃO CARGA INSUFICIENTE BATERIA;54.0;Unidade;250,65;115,99;115,99;6263,46;;;Homologado;Sim;03217016000149;RPF COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500015;00015;Material;413314;Incubadora laboratório;INCUBADORA LABORATÓRIO, AJUSTE AJUSTE DIGITAL, C/ PAINEL DE CONTROLE, TIPO*BOD, COM FOTOPERÍODO, VOLUME CERCA DE 350 L, TEMPERATURA CONTROLE TEMPERATURAATÉ 60 °C, ADICIONAL COM VEDAÇÃO, COMPONENTES ATÉ 10 PRATELEIRAS;7.0;Unidade;24152,83;7000,00;7000,00;49000,00;;;Homologado;Sim;44841520000283;ELO SCIENTIFIC INDUSTRIA E COMERCIO LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500041;00041;Material;453927;Frasco laboratório;FRASCO LABORATÓRIO, MATERIAL VIDRO, CAPACIDADE 500 ML, GRADUAÇÃO GRADUADO,TIPO BOCA BOCA ESTREITA, TIPO TAMPA TAMPA ROSQUEÁVEL;280.0;Unidade;31,31;19,00;19,00;5320,00;;;Homologado;Sim;53568001000101;EVEN COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500059;00059;Material;412644;Indicador de ph;INDICADOR DE PH, TIPO TIRA DE PAPEL, ESCALA 0 A 14;30.0;Unidade;29,17;29,16;29,16;874,80;;;Homologado;Sim;53568001000101;EVEN COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500058;00058;Material;439248;Papel de filtro;PAPEL DE FILTRO, TIPO QUALITATIVO, DIÂMETRO CERCA DE 200 MM;8.0;Unidade;16,40;16,40;16,40;131,20;;;Homologado;Sim;11301724000191;QUALY COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500056;00056;Material;424756;Papel de filtro;PAPEL DE FILTRO, TIPO QUANTITATIVO, DIÂMETRO CERCA DE 185 MM, TIPO FILTRAÇÃOFILTRAÇÃO LENTA;17.0;Unidade;130,09;130,00;130,00;2210,00;;;Homologado;Sim;49649839000144;MWV DISTRIBUIDORA LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500004;00004;Material;439821;Agulha hipodérmica;AGULHA HIPODÉRMICA, MATERIAL AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO 18 G X 1,TIPO PONTA BISEL SIMPLES, TIPO CONEXÃO CONECTOR LUER LOCK OU SLIP EM PLÁSTICO,TIPO FIXAÇÃO PROTETOR PLÁSTICO, TIPO USO ESTÉRIL, DESCARTÁVEL, EMBALAGEMINDIVIDUAL;17.0;Caixa 100,00 Un;13,94;13,90;13,90;236,30;;;Homologado;Sim;45508404000129;JAVA MED MATERIAIS HOSPITALARES LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500011;00011;Material;408563;Bandeja laboratório;BANDEJA LABORATÓRIO, TIPO USO PLÁSTICO, DIMENSÕES CERCA DE 45 X 30 X 10 CM;390.0;Unidade;13,52;13,50;13,50;5265,00;;;Homologado;Sim;35257760000163;LAB VISION - COMERCIO DE PRODUTOS LABORATORIAIS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500040;00040;Material;465345;Frasco;FRASCO, MATERIAL POLIPROPILENO, COR INCOLOR, CAPACIDADE 250 ML, APLICAÇÃO USOLABORATORIAL, CARACTERÍSTICAS ADICIONAIS TAMPA ROSQUEADA, BOCA LARGA;1350.0;Unidade;5,18;5,17;5,17;6979,50;;;Homologado;Sim;07259386000108;FARED COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500038;00038;Material;416817;Evaporador rotativo à vácuo;EVAPORADOR ROTATIVO À VÁCUO, AJUSTE AJUSTE DIGITAL, C/ PAINEL DE CONTROLE,CAPACIDADE ATÉ 5 L, ROTAÇÃO ATÉ 200 RPM, TEMPERATURA CONTROLE DE TEMPERATURAATÉ 150 °C, COMPONENTES BALÕES 1000 ML, COM CONDENSADOR, CARACTERÍSTICAADICIONAL ARTICULADO;6.0;Unidade;14255,74;7750,00;7750,00;46500,00;;;Homologado;Sim;53568001000101;EVEN COMERCIAL LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500019;00019;Material;290927;Caçarola;CAÇAROLA, MATERIAL ALUMÍNIO, CAPACIDADE 50 L, CARACTERÍSTICAS ADICIONAIS COMTAMPA;6.0;Unidade;379,13;378,00;378,00;2268,00;;;Homologado;Sim;07259386000108;FARED COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500018;00018;Material;403759;Capela fluxo laminar;CAPELA FLUXO LAMINAR, MATERIAL BASE AÇO INOXIDÁVEL, TIPO CLASSE II A1, HEPA,CARACTERÍSTICAS ADICIONAIS EFICIÊNCIA 99,99%, PARTÍCULAS 0,3 MICRON;4.0;Unidade;12866,40;10500,00;10500,00;42000,00;;;Homologado;Sim;44841520000283;ELO SCIENTIFIC INDUSTRIA E COMERCIO LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500010;00010;Material;409252;Balão laboratório;BALÃO LABORATÓRIO, TIPO USO VOLUMÉTRICO, TIPO FUNDO FUNDO CHATO, MATERIALVIDRO, CAPACIDADE 100 ML, ACESSÓRIOS ROLHA DE PLÁSTICO;185.0;Unidade;14,65;11,00;11,00;2035,00;;;Homologado;Sim;53568001000101;EVEN COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500009;00009;Material;439723;Balança precisão;BALANÇA PRECISÃO, CAPACIDADE MÁXIMA 4.200 G, RESOLUÇÃO 0,01 G, TIPO PAINELVISOR DE LCD COM RETRO-ILUMINAçãO, CARACTERÍSTICAS ADICIONAIS SEMI-ANALITICA,PRATO: 170 X 180 MM;15.0;Unidade;4436,46;2407,50;2407,50;36112,50;;;Homologado;Sim;13533610000100;WEBLABOR SAO PAULO MATERIAIS DIDATICOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500008;00008;Material;360770;Balança eletrônica;BALANÇA ELETRÔNICA, CAPACIDADE PESAGEM 150 KG, VOLTAGEM 110/220 V,CARACTERÍSTICAS ADICIONAIS DIVISÕES DE 50GR, TIPO BANCADA;16.0;Unidade;1695,64;1150,00;1150,00;18400,00;;;Homologado;Sim;31499939000176;M.K.R. COMERCIO DE EQUIPAMENTOS LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500017;00017;Material;292149;Recipiente , botijão criogênico;RECIPIENTE / BOTIJÃO CRIOGÊNICO, MATERIAL ALUMÍNIO, FORMATO CILÍNDRICO,CARACTERÍSTICAS ADICIONAIS 6 CANISTERES, CAPACIDADE 20,50 L, APLICAÇÃONITROGÊNIO LÍQUIDO;3.0;Unidade;3752,70;3600,00;3600,00;10800,00;;;Homologado;Sim;27176482000191;DOUGLAS CORDEIRO LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500007;00007;Material;481700;Balança eletrônica;BALANÇA ELETRÔNICA, CAPACIDADE PESAGEM 50 KG, VOLTAGEM PILHA V, TIPOELETRôNICA PORTÁTIL, NÚMERO DÍGITOS 4, DIMENSÕES 10 X 5,5 X 2 CM, TIPO PAINELDIGITAL, SENSIBILIDADE 10;14.0;Unidade;186,51;184,40;184,40;2581,60;;;Homologado;Sim;53211921000160;CAIAN LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500006;00006;Material;457633;Balança precisão;BALANÇA PRECISÃO, CAPACIDADE MÁXIMA: 5 KG, RESOLUÇÃO: 0,001 G, TIPO PAINEL: VISOR DIGITAL , CARACTERÍSTICAS ADICIONAIS: CALIBRAÇÃO INTERNA CAPELA E CONJUNTO HIDROSTÁTICO,;17.0;Unidade;4459,94;;;;;;Fracassado;;;;Participação exclusiva para ME/EPP;Menor preço;;;;;;;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500005;00005;Material;455296;Balança analítica;BALANÇA ANALÍTICA, CAPACIDADE 220 G, RESOLUÇÃO 0,0001 G, DIÂMETRO PRATO 90 MM,TEMPO MEDIÇÃO 2 S;16.0;Unidade;8172,82;4799,00;4799,00;76784,00;;;Homologado;Sim;33742700000100;ABB IMPORTACAO, COMERCIO E INTERMEDIACAO LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500053;00053;Material;426805;Microscópio;MICROSCÓPIO, TIPO DE ANÁLISE ÓTICO, TIPO TRINOCULAR, INVERTIDO, AUMENTO OCULARATÉ 15X, COMPONENTES COM SUPORTE PARA PLACA DE PETRI, OUTROS COMPONENTES COMFILTROS, ADICIONAL INCLINAÇÃO ATÉ 45°;10.0;Unidade;15092,00;14998,00;14998,00;149980,00;;;Homologado;Sim;05239149000141;SAM INFORMATICA E EQUIPAMENTOS LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500020;00020;Material;319838;Caçarola;CAÇAROLA, MATERIAL ALUMÍNIO, CAPACIDADE 73 L, ALTURA 26 CM, ESPESSURA 5 MM,CARACTERÍSTICAS ADICIONAIS COM TAMPA E ALÇAS REFORÇADAS, Nº 60, DIÂMETRO 60 CM;5.0;Unidade;613,15;610,00;610,00;3050,00;;;Homologado;Sim;07259386000108;FARED COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500051;00051;Material;420201;Microscópio;MICROSCÓPIO, TIPO DE ANÁLISE ESTEREOSCÓPIO, TIPO BINOCULAR, AUMENTO OCULARESATÉ 10X, ZOOM ATÉ 32X, COMPONENTES ILUMINAÇÃO EM LED, REFLETIDA E TRANSMITIDA,OUTROS COMPONENTES BASE CERCA DE 20 X 30 CM, ADICIONAL INCLINAÇÃO ATÉ 45°;41.0;Unidade;4152,63;1550,00;1550,00;63550,00;;;Homologado;Sim;12051059000198;BIOSIGMA COMERCIO DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500039;00039;Material;483622;Forno mufla;FORNO MUFLA, TEMPERATURA MÁXIMA 1.300 °C, LARGURA 300 MM, ALTURA 250 MM,PROFUNDIDADE 300 MM, VOLUME 18 A 23 L, APLICAÇÃO TRATAMENTO TÉRMICO;5.0;Unidade;21359,18;5468,00;5468,00;27340,00;;;Homologado;Sim;27955712000110;SHARLES A A CHAGAS - TECNOLOGIA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500072;00072;Material;614863;Respirador;RESPIRADOR, MATERIAL SILICONE, QUANTIDADE PONTOS FIXAÇÃO 5 UN, TAMANHO PEÇAFACIAL ADULTO, APLICAÇÃO POEIRA, NÉVOA, FUMO, VAPOR E AGENTES BIOLÓGICOS,CARACTERÍSTICAS ADICIONAIS TIRAS P/ FIXAÇÃO, TIPO FACIAL INTEIRA, TIPO USOREUTILIZÁVEL, QUANTIDADE VÁLVULAS C/ VÁLVULA DE EXALAÇÃO;26.0;Unidade;529,69;529,00;529,00;13754,00;;;Homologado;Sim;49649839000144;MWV DISTRIBUIDORA LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500055;00055;Material;408335;Papel de filtro;PAPEL DE FILTRO, TIPO QUANTITATIVO, DIÂMETRO CERCA DE 150 MM, TIPO FILTRAÇÃOFILTRAÇÃO RÁPIDA;15.0;Unidade;83,37;83,37;83,37;1250,55;;;Homologado;Sim;11301724000191;QUALY COMERCIAL LTDA;Participação exclusiva para ME/EPP;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
LEI14133;itens_15813205902422025_pncp_p1.json;2026-03-26 08:35:50;15813205902422025;1581320590242202500037;00037;Material;419821;Estufa laboratório;ESTUFA LABORATÓRIO, TIPO C/ RENOVAÇÃO AR, MATERIAL* GABINETE AÇO INOX, AJUSTEAJUSTE DIGITAL,C/ PAINEL DE CONTROLE, PROGRAMÁVEL, CAPACIDADE CERCA DE 500 L,TEMPERATURA ATÉ 200 °C, COMPONENTES C/ ATÉ 5 BANDEJAS, ADICIONAL C/ VEDAÇÃO,ALARMES;10.0;Unidade;19419,35;7420,00;7420,00;74200,00;;;Homologado;Sim;53568001000101;EVEN COMERCIAL LTDA;Não se aplica;Menor preço;;;;;;01/12/2025;03/09/2025;01/12/2025;
